movieid,collectionname,productioncompanies,productioncountries,countryabb,releaseyear
173638,,"Central Independent Television, American Continental Corp., Golden Swan",United Kingdom,GB,1989.0
241855,,XYZ Films,United States of America,US,2014.0
327029,,Adi Shankar Production,United States of America,US,2015.0
81475,,"TAT Filmproduktion, Cinequity Corporation","Germany, Canada",CA,1983.0
121052,,"American Broadcasting Company (ABC), Palomar Pictures International",United Kingdom,GB,1968.0
266537,,"Artemis Film, Agat Films & Cie, Radio Télévision Belge Francophone (RTBF), France 3 Cinema",France,FR,2014.0
276901,,"The Collective, Silver Lining Entertainment",United States of America,US,2014.0
302465,,,,US,2012.0
79570,,,,US,2003.0
48376,,Sirk Productions,United States of America,US,2010.0
81464,,,,US,1970.0
76172,,,,US,1984.0
240745,,"Benaroya Pictures, Keep Your Head Productions",United States of America,US,2014.0
169656,,"Alert Film, Von Vietinghoff Filmproduktion (VVF), Ekstaza","Serbia, Germany",DE,1993.0
47412,,"Paramount Pictures, Wilshire Court Productions, C.N.M. Entertainment Ltd.",United States of America,US,1994.0
137222,,,Canada,CA,2012.0
40040,"{'id': 382113, 'name': 'Spiders - Collection', 'poster_path': None, 'backdrop_path': '/sFuu2e1TJUuq0g5MZzGaxnrIW4i.jpg'}",Nu Image Films,United States of America,US,2001.0
83361,,Big Island Productions,United States of America,US,1998.0
35453,,,,US,1981.0
267793,Flowers in the Attic Collection,"Cue the Dog Productions, A+E Studios, Fries Film Company",United States of America,US,2014.0
19318,,,,US,2009.0
40344,,,,US,1999.0
136190,,"Bleiberg Entertainment, Barrandov Studios, RWE","Czech Republic, Poland, Slovakia",SK,2012.0
94874,,"Cannon Group, Upstate Murder Co.",United States of America,US,1979.0
106682,,Peter Walker (Heritage) Ltd.,United Kingdom,GB,1978.0
33018,,"Heritage Films, Pete Walker Film Productions",United Kingdom,GB,1976.0
106679,,Peter Walker (Heritage) Ltd.,United Kingdom,GB,1976.0
38446,,Peter Walker (Heritage) Ltd.,United Kingdom,GB,1974.0
86643,,Peter Walker (Heritage) Ltd.,United Kingdom,GB,1974.0
36600,,Peter Walker (Heritage) Ltd.,"United Kingdom, United States of America",US,1972.0
285863,,,Canada,CA,2014.0
8371,,Westdeutscher Rundfunk (WDR),Germany,DE,2008.0
181283,,"Summit Entertainment, Scott Free Productions, Worldview Entertainment","United Kingdom, United States of America, Czech Republic, Romania",RO,2015.0
78402,"{'id': 470274, 'name': 'Killer Crocodile Collection', 'poster_path': None, 'backdrop_path': None}",Fulvia Film,Italy,IT,1989.0
39041,,,,IT,2006.0
105766,,Rai Cinemafiction,Italy,IT,2006.0
74119,,"TFI Films Productions, Sofimage, CinéCinéma, TPS Star, Union Générale Cinématographique (UGC)",France,FR,2011.0
118083,,,United States of America,US,1979.0
149926,,Embassy Film Associates,United States of America,US,1984.0
13015,"{'id': 479319, 'name': 'George Carlin Comedy Collection', 'poster_path': None, 'backdrop_path': None}",Cable Stuff Productions,United States of America,US,2005.0
184155,,"Three T Productions, Studio Trite, VGTRK, Vserossiyskaya Gosudarstvennaya Televizionnaya i Radioveshchatelnaya Kompaniya (VGTRK)",Russia,RU,2013.0
32334,,Mosfilm,Russia,RU,1984.0
137221,,PEQUI FILMES,Brazil,BR,2012.0
81022,,,Argentina,AR,2011.0
317168,,,,AR,1976.0
165027,,Salzgeber & Company Medien,Germany,DE,2009.0
283227,,"BBC Films, Artemis Film, Lionsgate, Lipsync Productions, The Bureau, K. JAM Media",United Kingdom,GB,2014.0
187252,,,"Belgium, France",FR,2012.0
31413,,Mavi Film,Turkey,TR,1997.0
108540,,,,TR,2012.0
45777,,"Les Films 13, TF1 Films Production",France,FR,1992.0
52980,"{'id': 191023, 'name': 'The Yakuza Papers Collection', 'poster_path': '/3r2EkL4OpBB5iwN52C5yNdbF1NU.jpg', 'backdrop_path': None}",TOEI,Japan,JP,1973.0
52874,"{'id': 191023, 'name': 'The Yakuza Papers Collection', 'poster_path': '/3r2EkL4OpBB5iwN52C5yNdbF1NU.jpg', 'backdrop_path': None}",TOEI,Japan,JP,1973.0
64912,"{'id': 191023, 'name': 'The Yakuza Papers Collection', 'poster_path': '/3r2EkL4OpBB5iwN52C5yNdbF1NU.jpg', 'backdrop_path': None}",TOEI,Japan,JP,1974.0
52979,"{'id': 191023, 'name': 'The Yakuza Papers Collection', 'poster_path': '/3r2EkL4OpBB5iwN52C5yNdbF1NU.jpg', 'backdrop_path': None}",TOEI,Japan,JP,1974.0
9527,,Constantin Film,Germany,DE,1997.0
79572,,"P.A.C., Dieter Geissler Filmproduktion","Italy, France, Germany",DE,1972.0
257091,,"Gary Sanchez Productions, Warner Bros.",United States of America,US,2015.0
143928,,,Thailand,TH,2011.0
326665,,,United States of America,US,2015.0
322518,,Darius Films,Canada,CA,2015.0
161064,,,,CA,2012.0
305091,,Madman Entertainment,,CA,2014.0
130100,,"United Artists, Robert Goldstein Productions",United States of America,US,1956.0
53915,,"Rai Cinemafiction, Fandango, Mikado Film",Italy,IT,1999.0
328032,,"Constantin Film, Rat Pack Filmproduktion, RTL Television",Germany,DE,2015.0
96217,,,,DE,1972.0
80527,Stargate SG-1 Collection,"Metro-Goldwyn-Mayer (MGM), Gekko Film Corp., Double Secret Productions","Canada, United States of America",US,2009.0
259616,,DEFA,Germany,DE,1986.0
35177,,,United States of America,US,2005.0
1269,The Wixxer Trilogy,GFP Medienfonds,Germany,DE,2007.0
51450,"{'id': 333000, 'name': ""Santa's Apprentice"", 'poster_path': '/dV4bG6NRwSiyh6hUNditdQtpYgS.jpg', 'backdrop_path': None}","Bishop Studios LLC, Cartoon Saloon","Australia, France, Ireland",IE,2010.0
1419,,"Senator Film Produktion, Goldkind Filmproduktion, Europool",Germany,DE,2007.0
14642,,,United States of America,US,2008.0
298751,,"Embark Productions, GoldApple Entertainment",United States of America,US,2014.0
79433,,"Det Danske Filminstitut, Nordisk Film",Denmark,DK,2011.0
81086,"{'id': 259411, 'name': 'Sex Up Filmreihe', 'poster_path': None, 'backdrop_path': None}",,,DK,2005.0
133396,,"[{'name': 'Wüste Filmproduktion', 'id': 204}, {'name': 'ZDF ""Das Kleine Fernsehspiel""', 'id': 1928}, {'name': 'Magnolia Filmproduktion', 'id': 2169}, {'name': 'Wüste Film Ost', 'id': 11673}]",Germany,DE,2012.0
150056,,UFA Filmproduktion GmbH,Germany,DE,2012.0
61104,,Red Bull Media House,Austria,AT,2009.0
11207,,,Germany,DE,2004.0
257734,,,,DE,2006.0
16119,Cinderella Collection,DisneyToon Studios,United States of America,US,2007.0
167161,,,,US,2009.0
11651,,"Rat Pack Filmproduktion, Constantin Film Produktion, Medienfonds GFP",Germany,DE,2006.0
204712,The Little Polar Bear Collection,"Westdeutscher Rundfunk (WDR), Rothkirch Cartoon Film",Germany,DE,2002.0
11179,"{'id': 165679, 'name': ""Girl's on Top Collection"", 'poster_path': '/aCmjvFfEMXDxP2dSCTRORXrmg2H.jpg', 'backdrop_path': '/ysyPMmhgZ9Z4heU7vdUBP7L5zCl.jpg'}","Olga Film GmbH, Bayerischer Banken-Fonds",Germany,DE,2004.0
79361,,,Germany,DE,2012.0
21385,,"Walt Disney Pictures, DisneyToon Studios",United States of America,US,2004.0
33719,Rudolph the Red-Nosed Reindeer Collection,,,US,1998.0
114438,,"Seven Pictures, Black Forest Films",Germany,DE,2012.0
238302,,"Gateway Films, Prana Studios, Prana Animation Studios","India, United Kingdom, United States of America",US,2013.0
130798,,,,US,2013.0
50166,Lucky Luke (Animation) Collection,"Dargaud Films, Les Productions René Goscinny, Studios Idéfix",France,FR,1978.0
33436,,"Paramount Pictures, Dino de Laurentiis Cinematografica, Gaumont International","France, Italy",IT,1969.0
5833,"{'id': 8819, 'name': 'Casper Collection', 'poster_path': '/nWKbJAOFwJlJm24dTovfQuUJOc2.jpg', 'backdrop_path': None}",The Harvey Entertainment Company,Canada,CA,2000.0
78694,,,Germany,DE,1997.0
333324,,,United States of America,US,2008.0
12128,,Constantin Film Produktion,Germany,DE,2004.0
71191,,Europa Corp,France,FR,2011.0
15713,,Mars Distribution,France,FR,2009.0
10659,,,Germany,DE,2005.0
96872,,,,DE,1991.0
48411,,Sidus Pictures,South Korea,KR,2007.0
1615,Erkan & Stefan Filmreihe,,Germany,DE,2002.0
1616,Erkan & Stefan Filmreihe,,Germany,DE,2005.0
11084,Flodder Collection,First Floor Features,Netherlands,NL,1995.0
24696,Tom and Jerry Collection,Warner Home Video,United States of America,US,2007.0
9497,Kleines Arschloch Collection,Senator Film Produktion,Germany,DE,1997.0
2169,,Royal Film,Germany,DE,1991.0
9337,"{'id': 165679, 'name': ""Girl's on Top Collection"", 'poster_path': '/aCmjvFfEMXDxP2dSCTRORXrmg2H.jpg', 'backdrop_path': '/ysyPMmhgZ9Z4heU7vdUBP7L5zCl.jpg'}","Olga Film GmbH, Bayerischer Banken-Fonds",Germany,DE,2001.0
6172,,Y Filme Directors Pool,Germany,DE,2007.0
78313,,"Peter Rommel Productions, Rommel Film, ARTE, Rundfunk Berlin-Brandenburg (RBB), Iskremas Filmproduktion","Germany, France",FR,2011.0
9673,,Constantin Film,Germany,DE,1994.0
9514,Werner Collection,Neue Constantin Film,Germany,DE,1996.0
9496,Werner Collection,"Hahn Film AG, Achterbahn AG",Germany,DE,1999.0
73770,,"Pantaleon Films, Fox International Productions (FIP)",Germany,DE,2011.0
10036,Seven Dwarfs Collection,Universal Pictures,Germany,DE,2006.0
233438,,Phillip Productions,United States of America,US,1966.0
11664,,,Germany,DE,1999.0
9572,Ants in the Pants Collection,Constantin Film Produktion,Germany,DE,2002.0
1915,,Neue Constantin Film,Germany,DE,1991.0
51880,,,"France, Belgium, Canada",CA,2009.0
258751,,"José Frade Producciones Cinematográficas S.A., TeleMadrid, Garra Producciones [ve]",Spain,ES,2014.0
208982,,,,ES,2011.0
56771,,,,ES,2009.0
254578,,"Schramm Film Koerner & Weber, Arte, Tempus, Westdeutscher Rundfunk (WDR), Bayerischer Rundfunk (BR)","Germany, Poland",PL,2014.0
328595,,Fox Digital Studios,United States of America,US,2015.0
160171,,,Iran,IR,2013.0
287422,,,Sweden,SE,2014.0
254200,,"Zentropa Entertainments, Det Danske Filminstitut",Denmark,DK,2014.0
265563,,"Total Entertainment, BD Cine, Televisión Federal (Telefe)","Argentina, Brazil",BR,2014.0
293771,Dead Rising Collection,"Di Bonaventura Pictures, Contradiction Films, Dead Rising Productions, Legendary Digital Media",United States of America,US,2015.0
272162,,National General Pictures,United States of America,US,1969.0
177436,,RKO Radio Pictures,United States of America,US,1938.0
179053,,,Netherlands,NL,2013.0
138486,,Allied Artists Pictures,United States of America,US,1954.0
180721,,"Prism Entertainment, Tri-Coast, Mediacom Filmworks, MVA-1",United States of America,US,1988.0
44119,,,,US,2005.0
153162,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1939.0
103164,,Paramount Pictures,United States of America,US,1950.0
301225,,,Ireland,IE,2014.0
214447,,,,IE,1990.0
35428,Kvartet I Collection,Central Partnership,"Russia, Ukraine",UA,2010.0
91628,,"d.i.e.film, ARTE, Bayerischer Rundfunk (BR)",Germany,DE,2011.0
9478,Ants in the Pants Collection,Constantin Film Produktion,Germany,DE,2000.0
10470,Werner Collection,"Constantin Film Produktion, Achterbahn AG",Germany,DE,2003.0
10010,Brother Bear Collection,DisneyToon Studios,United States of America,US,2006.0
9565,"{'id': 287684, 'name': 'Schule Collection', 'poster_path': None, 'backdrop_path': None}",Bavaria Filmverleih- und Produktions GmbH,Germany,DE,2000.0
9677,,"Rough Trade Distribution GmbH, Anolis Entertainment, e-m-s GmbH",Germany,DE,2001.0
4436,,,Germany,DE,2007.0
9274,,"Goldkind Filmproduktion, H&V Entertainment",Germany,DE,2002.0
285213,,Lotte Entertainment,South Korea,KR,2014.0
32099,,Artista-Filmi,Finland,FI,2001.0
286971,,"Killer Films, Big Indie Pictures, Scion Films",United States of America,US,2014.0
47745,,,United States of America,US,1950.0
332079,,RKO Radio Pictures,United States of America,US,1947.0
290864,,"Emperor Motion Pictures, Heart & Soul Production, Beijing Silver Moon Productions","Hong Kong, China",CN,2014.0
22489,,World Wide Pictures,United States of America,US,2004.0
42023,,"New Century Productions, Elliott Kastner Productions",United States of America,US,1986.0
264098,,ABC Circle Films,United States of America,US,1978.0
202639,,Metromedia Producers Corporation (MPC),United States of America,US,1974.0
46696,,"Jadran Film, Filmes Cinematografica","Italy, Croatia",HR,1976.0
29582,,"The Australian Film Commission, New South Wales Film Corp.",Australia,AU,1979.0
106268,,,,AU,1975.0
27662,,,United States of America,US,1988.0
68745,,,"Spain, United States of America",US,1998.0
15469,,"Mercury, Filmsonor, Dear Film Produzione","France, Italy",IT,1962.0
242628,,Columbia Pictures Corporation,United States of America,US,1941.0
112739,,Universal Pictures,United States of America,US,1980.0
114116,,,United States of America,US,1969.0
167262,,,,US,1981.0
204737,,,United States of America,US,1980.0
58920,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1944.0
120520,,,United States of America,US,1978.0
257574,,"Universal TV, Bob Banner Associates",United States of America,US,1970.0
241797,,,,US,1967.0
187482,,William Conrad Productions,United States of America,US,1965.0
245260,,,United States of America,US,1998.0
17212,,"Filmways Australasian, Australian International Film Corp. (AIFC)",Australia,AU,1978.0
22365,,,United States of America,US,1975.0
29254,,Paramount Pictures,United States of America,US,1951.0
15674,"{'id': 86346, 'name': 'Sabrina the Teenage Witch Collection', 'poster_path': None, 'backdrop_path': None}",Showtime Networks,United States of America,US,1996.0
183218,,Columbia Pictures,United States of America,US,1962.0
20893,,"Desert Moon Pictures, Indiesyndicate Productions, JBA Productions",United States of America,US,2009.0
277388,,,United States of America,US,1995.0
278283,,RKO Radio Pictures,United States of America,US,1939.0
46368,,"OffSpring Productions, Workshop Films 2",United States of America,US,2010.0
273341,,Watermark Films,United States of America,US,1998.0
184267,,Paramount Pictures,United States of America,US,1922.0
52827,"{'id': 100992, 'name': 'The Flicka Collection', 'poster_path': None, 'backdrop_path': None}",Twentieth Century Fox Film Corporation,United States of America,US,1945.0
36335,,Eagle-Lion Films,United Kingdom,GB,1947.0
140212,,"Showbox/Mediaplex, Dasepo Club",South Korea,KR,2012.0
75006,,"Showbox, ㈜팔레트픽처스",South Korea,KR,2011.0
237756,,"Parabolic Pictures, Stable Way Entertainment, Cargo Films, Media House Capital","United States of America, Australia",AU,2015.0
276904,,,United States of America,US,2014.0
221732,Rurouni Kenshin Live-Action Collection,"Warner Bros., Amuse","Thailand, Japan",JP,2014.0
221731,Rurouni Kenshin Live-Action Collection,"Warner Bros., Amuse",Japan,JP,2014.0
323967,,,United States of America,US,2015.0
299551,,"The Safran Company, Poznan Film Group",United States of America,US,2015.0
106717,,Someone At The Door Productions,Canada,CA,2012.0
294993,,"Edko Films, EDKO Film, Universal Pictures International Production (UPIP), Irresistible Films","China, Hong Kong",HK,2014.0
9629,,"Jadran Film, Rialto Film Preben-Philipsen","Germany, Croatia",HR,1966.0
146229,,"Electric City Entertainment, David Kirschner Productions, La Sienega Productions",United States of America,US,2014.0
294991,,Sundream Motion Pictures,Hong Kong,HK,2014.0
293572,"{'id': 478328, 'name': 'The Houses October Built Collection', 'poster_path': None, 'backdrop_path': None}",,United States of America,US,2014.0
253376,,"Morena Films, Filmax International",Spain,ES,2014.0
265019,,Present Pictures,United States of America,US,2014.0
299588,,,,US,2014.0
314065,,"Screen Yorkshire, Content Media Corp., Great Point Media, Pygmalion Productions",United Kingdom,GB,2014.0
298093,,Wingman Productions,"United States of America, Canada",CA,2014.0
15286,,,South Korea,KR,2009.0
50288,,,United States of America,US,2010.0
267457,,"Resonance Film & Video, Sheep Noir Films Inc., Productivity Media",Canada,CA,2014.0
274815,,Eleven Arts,Japan,JP,2014.0
257134,,"Ameland Films, Quadrant Motion Pictures, Lawrence & Holloman Productions",,JP,2014.0
77586,,,,JP,2011.0
214135,,"Gullane Filmes, TC Filmes",Brazil,BR,2013.0
228426,,"Kaikai Kiki Co., Nishimura Motion Picture Model Makers Group",Japan,JP,2013.0
53252,,,Russia,RU,2006.0
73534,,,Russia,RU,2000.0
53435,,,,RU,1979.0
288618,,,,RU,2014.0
259843,,"Metaluna Productions, Tarea Fina, Salta la Liebre","France, Argentina",AR,2014.0
129115,,Petit Films,Argentina,AR,2012.0
126883,,La Unión de los Ríos,Argentina,AR,2012.0
84925,,,,AR,2007.0
255253,,,,AR,2013.0
255979,,El Pampero Cine,Argentina,AR,2002.0
67183,,Fulvia Film,Italy,IT,1989.0
61117,"{'id': 351231, 'name': 'Hardbodies Collection', 'poster_path': None, 'backdrop_path': None}",,,IT,1986.0
52736,"{'id': 351231, 'name': 'Hardbodies Collection', 'poster_path': None, 'backdrop_path': None}","Columbia Pictures Corporation, Chroma III Productions",United States of America,US,1984.0
37573,,"Atlantik Film, Imaj",Turkey,TR,2009.0
84724,,Robert P. Marcucci Productions,United States of America,US,1985.0
83567,,Istisnai Filmler ve Reklamlar (IFR),Turkey,TR,1996.0
101995,,,,TR,2012.0
54424,,,Turkey,TR,2010.0
35964,,Imaj Entertainment,Turkey,TR,2009.0
124611,,Troya Film,Turkey,TR,1965.0
270336,,Ugur Film,Turkey,TR,1977.0
270409,,,Turkey,TR,1964.0
138767,,,,TR,2012.0
254023,,"Ambi Pictures, Hammerton Productions",United States of America,US,2014.0
131739,,"Bandai Visual Company, Kinoshita Komuten, Toei Company, TV Asahi, Watanabe Entertainment, SBI Holdings, Broadmedia Studios, Asatsu-DK, Yoshidamasaki",Japan,JP,2011.0
